"year_week","region","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2024-07","Liguria",60,665,75654,8.79,107,44.86,102,15.74,346,7.69,110,5.05
"2024-07","Emilia-Romagna",106,919,131531,6.99,169,20.06,143,6.93,513,7.12,94,3.09
"2024-07","Tuscany",40,411,57171,7.19,72,26.43,81,11.43,223,6.72,35,2.47
"2024-07","Umbria",13,113,14580,7.75,30,20.27,37,11.95,35,4.8,11,4.06
"2024-07","Marche",21,155,25309,6.12,44,13.13,30,4.26,65,6.17,16,3.65
"2024-07","Lazio",191,1446,251335,5.75,179,19.45,199,7.97,904,5.79,164,2.68
"2024-07","Abruzzo",69,686,79648,8.61,99,37.95,81,11.41,411,8.23,95,4.75
"2024-07","Molise",12,49,12001,4.08,2,8.33,3,4.44,39,4.71,5,1.78
"2024-07","Campania",36,316,44327,7.13,68,14.01,70,6.41,132,6.23,46,6.24
"2024-07","Apulia",64,487,85768,5.68,97,17.76,81,6.34,222,4.55,87,4.66
"2024-07","Basilicata",9,29,11287,2.57,13,11.48,7,3.4,9,1.73,0,0
"2024-07","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2024-07","Sicily",108,1248,134448,9.28,217,28.8,282,17.5,512,6.49,237,7.43
"2024-07","Sardinia",19,239,24177,9.89,120,53.55,73,17.09,37,2.93,9,1.78
"2024-08","Piedmont",60,497,84948,5.85,37,9.6,45,4.59,334,6.78,81,3.67
"2024-08","Aosta Valley",0,0,0,0,0,0,0,0,0,0,0,0
"2024-08","Lombardy",214,2016,306799,6.57,438,19.38,360,6.95,1019,6.11,199,3.03
"2024-08","AP Bolzano",4,107,5669,18.87,9,26.71,3,3.13,88,25.31,7,7.8
"2024-08","AP Trento",9,65,13307,4.88,1,1.32,10,5.59,45,5.87,9,2.9
"2024-08","Veneto",74,516,100882,5.11,121,19.25,91,5.41,264,4.85,40,1.71
"2024-08","Friuli-Venezia Giulia",22,146,28341,5.15,50,13.42,39,5.41,49,4.13,8,1.44
"2024-08","Liguria",58,698,73649,9.48,84,35.28,92,13.73,414,9.55,108,5.09
"2024-08","Emilia-Romagna",111,1042,136587,7.63,189,20.51,203,8.88,549,7.58,101,3.15
"2024-08","Tuscany",42,411,61152,6.72,60,23.36,81,11.42,212,5.9,58,3.72
"2024-08","Umbria",18,157,20648,7.6,34,22.97,24,7.56,81,7.06,18,3.99
"2024-08","Marche",28,206,34609,5.95,52,13.1,41,4.38,101,6.61,12,200
"2024-08","Lazio",187,1541,247666,6.22,185,21.39,223,9.33,976,6.32,157,2.59
"2024-08","Abruzzo",75,693,89116,7.78,65,22.57,107,14.6,430,7.49,91,4.23
"2024-08","Molise",12,42,13536,3.1,3,12.5,4,5.78,27,2.9,8,2.43
"2024-08","Campania",17,124,19422,6.38,26,10.16,31,5.11,51,6.39,16,5.68
"2024-08","Apulia",57,404,74727,5.41,84,15.25,93,7.33,176,4.29,51,3.29
"2024-08","Basilicata",9,29,11287,2.57,14,12.37,11,5.34,3,0.58,1,0.35
"2024-08","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2024-08","Sicily",111,990,140616,7.04,137,20.94,170,11.54,538,6.36,145,4.18
"2024-08","Sardinia",19,232,24177,9.6,87,38.82,72,16.86,54,4.28,19,3.76
"2024-09","Piedmont",54,433,74522,5.81,38,10.82,49,5.39,276,6.46,70,3.65
"2024-09","Aosta Valley",0,0,0,0,0,0,0,0,0,0,0,0
"2024-09","Lombardy",222,2321,314317,7.38,569,23.81,515,9.64,1041,6.06,196,3.01
"2024-09","AP Bolzano",4,24,5647,4.25,6,6.94,9,5.42,9,3.66,0,0
"2024-09","AP Trento",11,34,15909,2.14,2,2.64,6,3.2,23,2.44,3,0.78
"2024-09","Veneto",78,524,105492,4.97,110,16.66,91,5.17,290,5.11,33,1.35
"2024-09","Friuli-Venezia Giulia",23,145,30438,4.76,68,17.47,43,5.37,32,2.55,2,0.33
"2024-09","Liguria",53,613,66656,9.2,63,40.78,44,10.34,400,9.84,106,5.25
"2024-09","Emilia-Romagna",101,937,126293,7.42,175,20.94,160,7.8,503,7.39,99,3.37
"2024-09","Tuscany",36,290,52714,5.5,50,23.78,44,7.97,169,5.45,27,1.92
"2024-09","Umbria",13,110,13388,8.22,31,18.11,26,7.7,45,7.25,8,3.82
"2024-09","Marche",19,151,21747,6.94,34,10.67,34,5.78,72,800,11,2.99
"2024-09","Lazio",182,1394,239716,5.82,148,16.99,183,7.75,894,6.02,169,2.87
"2024-09","Abruzzo",66,613,78213,7.84,77,32.53,97,13.97,352,7.05,87,4.59
"2024-09","Molise",0,0,0,0,0,0,0,0,0,0,0,0
"2024-09","Campania",35,268,43919,6.1,71,15.26,82,8.23,98,4.44,17,2.34
"2024-09","Apulia",63,386,84457,4.57,61,12.94,65,5.98,213,4.25,47,2.51
"2024-09","Basilicata",9,29,11287,2.57,10,8.83,8,3.89,9,1.73,2,0.69
"2024-09","Calabria",0,0,0,0,0,0,0,0,0,0,0,0
"2024-09","Sicily",91,783,114328,6.85,88,15.39,126,9.08,454,6.73,115,4.22
"2024-09","Sardinia",17,255,21110,12.08,102,45.58,76,18.03,56,5.22,21,5.33
