"Region_ID","Region_Name","Region_Lat","Region_Lon","Age_Group","Vaccination_Coverage","Season","Source_File"
10,"Umbria",43.10675841,12.38824698,"6_23 mesi","0.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"6_23 mesi","0.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"6_23 mesi","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"6_23 mesi","0.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"6_23 mesi","0.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"6_23 mesi","3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"6_23 mesi","4.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"6_23 mesi","1.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"6_23 mesi","1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"6_23 mesi","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"6_23 mesi","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"6_23 mesi","1.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"2_4","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"2_4","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"2_4","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"2_4","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,"2_4","1.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,"2_4","1.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"2_4","0.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,"2_4","1.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"2_4","1.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,"2_4","8.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,"2_4","0.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"2_4","1.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"2_4","1.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"2_4","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"2_4","2.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"2_4","5.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"2_4","8.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"2_4","2.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"2_4","1.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"2_4","1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"2_4","2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"2_4","2.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"5_8","0.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"5_8","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"5_8","0.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"5_8","0.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,"5_8","1.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,"5_8","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"5_8","0.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,"5_8","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"5_8","1.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,"5_8","7.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,"5_8","0.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"5_8","1.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"5_8","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"5_8","1.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"5_8","1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"5_8","5.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"5_8","8.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"5_8","2.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"5_8","1.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"5_8","1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"5_8","3.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"5_8","2.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"9_14","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"9_14","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"9_14","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"9_14","0.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,"9_14","1.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,"9_14","1.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"9_14","1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,"9_14","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"9_14","1.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,"9_14","4.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,"9_14","0.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"9_14","1.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"9_14","1.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"9_14","1.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"9_14","1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"9_14","3.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"9_14","5.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"9_14","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"9_14","1.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"9_14","1.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"9_14","2.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"9_14","2.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"15_17","0.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"15_17","0.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"15_17","0.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"15_17","0.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,"15_17","1.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,"15_17","1.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"15_17","1.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,"15_17","2.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"15_17","1.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,"15_17","2.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,"15_17","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"15_17","1.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"15_17","1.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"15_17","1.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"15_17","1.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"15_17","5.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"15_17","5.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"15_17","2.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"15_17","2.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"15_17","1.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"15_17","2.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"15_17","2.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"18_44","1.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"18_44","1.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"18_44","0.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"18_44","0.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,"18_44","1.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,"18_44","2.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"18_44","2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,"18_44","3.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"18_44","2.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,"18_44","2.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,"18_44","1.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"18_44","2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"18_44","3.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"18_44","1.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"18_44","2.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"18_44","3.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"18_44","3.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"18_44","3.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"18_44","2.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"18_44","3.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"18_44","3.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"18_44","2.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"45_64","6.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"45_64","6.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"45_64","3.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"45_64","4.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,"45_64","6.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,"45_64","8.3","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,"45_64","8.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,"45_64","11.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,"45_64","9.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,"45_64","11","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,"45_64","9.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,"45_64","8.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
12,"Lazio",41.89277044,12.48366722,"45_64","11.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Abruzzo",42.35122196,13.39843823,"45_64","6.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
14,"Molise",41.55774754,14.65916051,"45_64","12.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
15,"Campania",40.83956555,14.25084984,"45_64","14.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
16,"Puglia",41.12559576,16.86736689,"45_64","12.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
17,"Basilicata",40.63947052,15.80514834,"45_64","10.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
18,"Calabria",38.90597598,16.59440194,"45_64","9.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
19,"Sicilia",38.11569725,13.3623566999999,"45_64","13.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
20,"Sardegna",39.21531192,9.110616306,"45_64","9.7","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
NA,"Italia",41.1698638,7.4272648,"45_64","9.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
1,"Piemonte",45.0732745,7.680687483,">= 65","51.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,">= 65","48.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
3,"Lombardia",45.46679409,9.190347404,">= 65","48.6","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
21,"Bolzano",46.49933453,11.35662422,">= 65","33.9","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
22,"Trento",46.06893511,11.12123097,">= 65","55.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
5,"Veneto",45.43490485,12.33845213,">= 65","58.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
6,"Friuli-Venezia Giulia",45.6494354,13.76813649,">= 65","56.1","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
7,"Liguria",44.41149315,8.9326992,">= 65","50.4","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
8,"Emilia-Romagna",44.49436681,11.3417208,">= 65","57.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
9,"Toscana",43.76923077,11.25588885,">= 65","60.2","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
10,"Umbria",43.10675841,12.38824698,">= 65","68.8","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
13,"Marche",43.61675973,13.5188753,">= 65","57.5","2013/2014","https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_37_2_8_file.pdf"
